"ProjectID","TransactionID","TransactionTitle","WrittenDescription","ProcurementCategory","TenderNoticeSource","ContractAwardID","ContractorName","ContractorCountry","ContractAmount","ContractCurrency","ContractAmountUsd","DateOfAward","StartDate","EndDate","ContractAwardSource"
"OAP73","OAP73-17","Construction of Phidim-Panchthar Water Supply & Sanitation","Ground Water Reservoir, Underground water tank, Conventional Treatment Plant; Intake Structure; Pipe Crossings; Transmission main and distribution pipe lines; Office Buildings; Other associated works; Operation and Maintenance of system for one year.","Civil Works","https://www.devex.com/en/projects/second-small-towns-water-supply-sanitation-sector-project-in-nepal-construction-of-phidim-panchthar-water-supply-sanitation","","","","","","","","","",""
"OAP73","OAP73-18","Inspection Agents","The SSTWSSSP intends to hire the services of a specialist inspection agency to perform factory testing, pre-shipment inspection in India and post delivery inspection at site, to ensure that the Goods conform to the specifications in the Contract with vari","Consultant Services","http://www.sstwsssp.gov.np/index.php?action=downloads","","","","","","","","","",""
"OAP73","OAP73-2","Duhabi Town Water Supply & Sanitation Project","Deep boring ;Transmission main and distribution pipe lines; Electrical works; Treatment plants; Drainage Works; Other associated works; Operation and Maintenance of whole system for one year.","Civil Works","http://www.sstwsssp.gov.np/index.php?action=news_detail&news_id=186","","","","","","","","","",""
"OAP73","OAP73-3","Dhankuta Town Water Supply & Sanitation Project","Ground Reservoir; Intake; Transmission main and distribution pipe lines; Electrical works; Treatment plants; Other associated works; Operation and Maintenance of whole system for one year","Civil Works","http://www.sstwsssp.gov.np/index.php?action=news_detail&news_id=185","","","","","","","","","",""
"OAP73","OAP73-4","Vyas Town Water Supply & Sanitation Project","Reservoirs, Sump Well, Transmission main and distribution pipe lines, Electrical & Electro-mechanical works, Other associated works, Operation and Maintenance of whole system for one year","Civil Works","https://www.devex.com/en/projects/second-small-towns-water-supply-sanitation-sector-project-in-nepal-vyas-town-water-supply-sanitation-project","","","","","","","","","",""
"OAP73","OAP73-5","Darakh-Sukhad Town Water Supply & Sanitation Project","Overhead Reservoir, Deep Boring, Transmission main and distribution pipe lines, Electrical & Electro-mechanical works, Other associated works, Operation and Maintenance of whole system for one year","Civil Works","https://www.devex.com/en/projects/second-small-towns-water-supply-sanitation-sector-project-in-nepal-darakh-sukhad-town-water-supply-sanitation-project","","","","","","","","","",""
"OAP73","OAP73-6","Letang Town Water Supply & Sanitation Project","Overhead Reservoirs, Deep Tube Well, Transmission main and distribution pipe lines, Electrical & Electro-mechanical works, Other associated works, Operation and Maintenance of whole system for one year.","Civil Works","https://www.devex.com/en/projects/second-small-towns-water-supply-sanitation-sector-project-in-nepal-letang-town-water-supply-sanitation-project","","","","","","","","","",""
"OAP73","OAP73-7","Mukundapur Town Water Supply & Sanitation Project","Overhead Reservoir, Deep Boring, Transmission main and distribution pipe lines, Electrical & Electro-mechanical works, Other associated works, Operation and Maintenance of whole system for one year","Civil Works","https://www.devex.com/en/projects/second-small-towns-water-supply-sanitation-sector-project-in-nepal-mukundapur-town-water-supply-sanitation-project","","","","","","","","","",""
"OAP73","OAP73-8","Meghauli Town Water Supply & Sanitation Project","Overhead Reservoir, Deep Boring, Transmission main and distribution pipe lines, Electrical & Electro-mechanical works, Other associated works, Operation and Maintenance of whole system for one year","Civil Works","https://www.devex.com/en/projects/second-small-towns-water-supply-sanitation-sector-project-in-nepal-meghauli-town-water-supply-sanitation-project","","","","","","","","","",""
"OAP73","OAP73-9","Kakadvitta Town Water Supply & Sanitation Project","Overhead Reservoir, Deep Boring, Transmission main and distribution pipe lines, Electrical & Electro-mechanical works, Other associated works, Operation and Maintenance of whole system for one year","Civil Works","https://www.devex.com/en/projects/second-small-towns-water-supply-sanitation-sector-project-in-nepal-kakadvitta-town-water-supply-sanitation-project","","","","","","","","","",""
"OAP75","OAP75-1","Technical Assistance","","Consultant Services","","364","PPTA","","","","","","2005-09-01","","http://www.adb.org/projects/34304-012/business-opportunities"
"P095977","P095977-1","Consulting Service: Detail Design and Construction Supervision of Birgunj-Hetauda Road Improvement","The Consulting services for proposed project road include (i) detail survey and Engineering design of about 52 km of existing roads (ii) preparation of environmental management action plans (iii) social impact management plans (iv) contract packaging and","Consultant Services","http://search.worldbank.org/wprocnotices/procdetails/OP00012393","","","","","","","","","",""
"P095977","P095977-10","UPGRADING OF ROADS, DRAINAGE, AND OFF-ROAD STRUCTURES OF CHHINCHU  JAJARKOT ROAD","Upgrading of roads, drainage, and off-road structures of Chhinchu Jajarkot Road from CH 26+000to CH 106+610","Civil Works","http://search.worldbank.org/wprocnotices/procdetails/OP00011702","","","","","","","","","",""
"P095977","P095977-100","Development and Implementation of MIS based Bridge Management System and Study of New Bridge Crossing, Bridge Inventory and Condition Assessment","Development and Implementation of MIS based Bridge Management System and Study of New Bridge Crossing, Bridge Inventory and Condition Assessment","Consultant Services","","367","SILT CONSULTANTS","Nepal","438000","USD","438000","2011-09-15","","","http://search.worldbank.org/wcontractdata/contractdetails/1312436"
"P095977","P095977-101","Upgrading of SURKHET-KALIKOT-MANMA ROAD","Upgrading of SURKHET-KALIKOT-MANMA ROAD (CH:100+100 KM TO 114 +100KM)","Civil Works","","368","M/S LOHANI & BROTHERS PVT. LTD.","Nepal","327000","USD","327000","2009-04-20","","","http://search.worldbank.org/wcontractdata/contractdetails/1281823"
"P095977","P095977-102","Upgrading of existing Financial Management Sytem into web-based sytem","Upgrading of existing Financial Management Sytem into web-based sytem","Consultant Services","","369","YOMARI INCORPORATED (P) LTD.","Nepal","24000","USD","24000","2011-11-30","","","http://search.worldbank.org/wcontractdata/contractdetails/1314009"
"P095977","P095977-103","UPGRADING OF SATBANJH-GOKULESWOR ROAD","UPGRADING OF SATBANJH-GOKULESWOR ROAD (CH: 0+000 KM TO 19+000 KM)","Civil Works","","370","NEPAL ADARSHA NIRMAN P. LTD.","Nepal","999000","USD","999000","2008-06-25","","","http://search.worldbank.org/wcontractdata/contractdetails/1276547"
"P095977","P095977-104","UPGRADING OF SATBANJH-TRIPURASUNDARI-JHULAGHAT ROAD","UPGRADING OF SATBANJH-TRIPURASUNDARI-JHULAGHAT ROAD: CH: 11+350 TO 22+500 KM","Civil Works","","371","MAHALAXMI CONSTRUCTION CONCERN (P) LTD.","Nepal","540000","USD","540000","2008-04-28","","","http://search.worldbank.org/wcontractdata/contractdetails/1274762"
"P095977","P095977-105","KHODPE-JHOTA-CHAINPUR ROAD","KHODPE-JHOTA-CHAINPUR ROAD: RSDP-NCB-KJC-10B: 30+100 TO 39+900","Civil Works","","372","GOLDEN GOOD CONSTRUCTION CO. PVT.","Nepal","291000","USD","291000","2008-06-27","","","http://search.worldbank.org/wcontractdata/contractdetails/1275743"
"P095977","P095977-106","Reinstatement of Monsoon Damage Works","Reinstatement of Monsoon Damage Works","Civil Works","","373","NAGARJUN CONSTRUCTION COMPANY PVT. LTD.","Nepal","304000","USD","304000","2010-11-11","","","http://search.worldbank.org/wcontractdata/contractdetails/1300103"
"P095977","P095977-107","Construction of Khidkijula Jumla Road 7C","Construction of Khidkijula Jumla Road 7C","Civil Works","","374","LAMA BUILDERS COMPANY PVT. LTD.","Nepal","929000","USD","929000","2012-05-08","","","http://search.worldbank.org/wcontractdata/contractdetails/1318506"
"P095977","P095977-108","UPGRADING OF SURKHET-KALIKOT-MANMA ROAD","UPGRADING OF SURKHET-KALIKOT-MANMA ROAD (72+800 TO 86+200)","Civil Works","","375","KANCHANJANGA CONSTRUCTION PVT. LTD.","Nepal","582000","USD","582000","2008-06-27","","","http://search.worldbank.org/wcontractdata/contractdetails/1275735"
"P095977","P095977-11","UPGRADING OF ROADS, DRAINAGE, AND OFF-ROAD STRUCTURES OF KHIDKIJYULA # JUMLA ROAD","Upgrading of roads, drainage, and off-road structures of Khidkijyula # Jumla Road from CH 126+440 to CH 180+660","Civil Works","http://search.worldbank.org/wprocnotices/procdetails/OP00011759","","","","","","","","","",""
"P095977","P095977-12","SUPPLY AND DELIVERY OF HYDRAULIC EXCAVATOR; SUPPLY, DELIVERY AND TRAINING OF HYDRAULIC MULTIMETER","Supply and Delivery of 1 Hydraulic Evacuator and the Supply, Delivery, and Training of 6 Hydraulic Multimeters","Goods","http://search.worldbank.org/wprocnotices/procdetails/OP00013339","376","FESTO DIDACTIC GMBH AND CO. KG","Germany","65000","USD","65000","2009-01-21","","","http://search.worldbank.org/wcontractdata/contractorprojects/168309"
"P095977","P095977-13","UPGRADING OF ROADS, DRAINAGE, AND OFF-ROAD STRUCTURE OF SURKHET - KALIKOT - MANMA ROAD AND TALLODUNGESHWOR - SIYAKOT - DAILEKH ROAD","Upgrading of roads, drainage, and off-road structures of Surkhet Kalikot - Manma Road from CH 43+961 to CH 126+440 and Tallodhungeshwor Siyakot Dailekh Road from CH 0+000 to CH8+128.91 and from CH 43+853 to CH 67+500","Civil Works","http://search.worldbank.org/wprocnotices/procdetails/OP00019138","","","","","","","","","",""
"P095977","P095977-14","Upgrading of roads, drainage and off-road structures of Surkhet-Kalikot-Manma & Tallodhungeshwor-Siyakot-Dailekh Road","Upgrading of roads, drainage, and off-road structures of Surkhet Kalikot - Manma from CH 43+961 to CH 126+440 and Tallodhungeshwor Siyakot Dailekh from CH 0+000 to CH 8+128.91 and from CH 43+853 to CH 67+500","Civil Works","http://search.worldbank.org/wprocnotices/procdetails/OP00018473","","","","","","","","","",""
"P095977","P095977-15","Siddhartha Highway","Siddhartha Highway","Civil Works","","377","KALIKA CONSTRUCTION PVT. LTD.","Nepal","342000","USD","342000","2011-04-28","","","http://search.worldbank.org/wcontractdata/contractdetails/1306810"
"P095977","P095977-16","Periodic Maintenance of Bhainse-Bhimphedi, Bhainse-Samari, Jn, Old alignment Gandaknahar canal","Periodic Maintenance of Bhainse-Bhimphedi, Bhainse-Samari, Jn, Old alignment Gandaknahar canal","Goods","","378","MAHALAXMI CONSTRUCTION CONCERN (P) LTD.","Nepal","273000","USD","273000","2011-05-23","","","http://search.worldbank.org/wcontractdata/contractdetails/1311202"
"P095977","P095977-17","Upgrading of Shitalpati- Musikot Road (4B)","Upgrading of Shitalpati- Musikot Road (4B)","Civil Works","","379","M/S. RASUWA CONSTRUCTION PVT.LTD","Nepal","996000","USD","996000","2012-03-01","","","http://search.worldbank.org/wcontractdata/contractdetails/1317641"
"P095977","P095977-18","East-West Highway","East-Wes Highway: Arun khola-Bardhat section & Sukaura-Butwal and Siddharth Highway and Bartung Tansen Ridi Tamghas Road","Civil Works","","380","RAMAN CONSTRUCTION PVT. LTD.","Nepal","241000","USD","241000","2011-05-18","","","http://search.worldbank.org/wcontractdata/contractdetails/1306798"
"P095977","P095977-19","Upgrading of Surkhet-Kalikot-Manma Road","Upgrading of Surkhet-Kalikot-Manma Road (Chainage 0+000 km to 21+700 km)","Civil Works","","381","KALIKA CONSTRUCTION COMPANY PVT. LTD.","Nepal","848000","USD","848000","2009-05-06","","","http://search.worldbank.org/wcontractdata/contractdetails/1283432"
"P095977","P095977-2","Upgrading of Roads, Drainage, and Off-road Structures of Khidkijyula–Jumla Road from CH 180+660 to CH 236+640","The Department of Roads, Road Sector Development Project on behalf of the Ministry of Physical Planning and Works, Government of Nepal now invites sealed bids from eligible and qualified bidders for Upgrading of roads, drainage, and off-road structures of","Civil Works","https://www.devex.com/en/projects/road-sector-development-project-in-nepal-upgrading-of-roads-drainage-and-off-road-structures-of-khidkijyula-jumla-road-from-ch-180-660-to-ch-236-640","","","","","","","","","",""
"P095977","P095977-20","Pokhara-Baglung Road","Pokhara-Baglung Road","Civil Works","","382","NEPAL ADARSHA NIRMAN P. LTD.","Nepal","658000","USD","658000","2011-04-28","","","http://search.worldbank.org/wcontractdata/contractdetails/1306805"
"P095977","P095977-21","Periodic Maintenance of Nepalgunj-Gulariya Feeder Road","Periodic Maintenance of Nepalgunj-Gulariya Feeder Road","Goods","","383","M/S PAPPU CONSTRUCTION","Nepal","312000","USD","312000","2011-04-29","","","http://search.worldbank.org/wcontractdata/contractdetails/1311200"
"P095977","P095977-22","Upgrading of Gokuleshwor-Darchula Road","Upgrading of Gokuleshwor-Darchula Road (Ch: 54+000 km to 72+500 km)","Civil Works","","384","KANCHANJUNGA CONSTRUCTION CO. PVT. LTD","Nepal","620000","USD","620000","2011-05-18","","","http://search.worldbank.org/wcontractdata/contractdetails/1308881"
"P095977","P095977-23","Periodic maintenance of Biratnagar Duhabi Itahari Road","Periodic maintenance of Biratnagar Duhabi Itahari Road","Civil Works","","385","KANCHHARAM CONSTRUCTION COMPANY PVT. L","Nepal","263000","USD","263000","2009-10-11","","","http://search.worldbank.org/wcontractdata/contractorprojects/178389"
"P095977","P095977-24","UPGRADING OF SATBANJH-TRIPURASUNDARI-JHULAGHAT ROAD","UPGRADING OF SATBANJH-TRIPURASUNDARI-JHULAGHAT ROAD (CH 0+000 TO 11+350)","Civil Works","","386","RASUWA CONSTRUCTION COMPANY PVT. LTD.","Nepal","435000","USD","435000","2008-04-28","","","http://search.worldbank.org/wcontractdata/contractdetails/1274761"
"P095977","P095977-25","UPGRADING WORKS OF SURKHET-KALIKOT-MANMA ROAD","UPGRADING WORKS OF SURKHET-KALIKOT-MANMA ROAD [43+961 KM TO 72+800 KM]","Civil Works","","387","ZHONGDING INTERNATIONAL ENGINEERING CO. LTD.","China","737000","USD","737000","2008-06-27","","","http://search.worldbank.org/wcontractdata/contractdetails/1276510"
"P095977","P095977-26","KHODPE-JHOTA-CHAINPUR ROAD","KHODPE-JHOTA-CHAINPUR ROAD: RSDP-NCB-KJC-10A: 19+900 TO 30+100","Civil Works","","388","KALIKA CONSTRUCTION COMPANY PVT. LTD.","Nepal","1197000","USD","1197000","2008-06-26","","","http://search.worldbank.org/wcontractdata/contractdetails/1275742"
"P095977","P095977-27","Upgrading of Khodpe-Chainpur Road","Upgrading of Khodpe-Chainpur Road: (Ch: 76+000 to 91+500 km)","Civil Works","","389","YAKTHUMHANG CONSTRUCTION CO. PVT. LTD.","Nepal","863000","USD","863000","2011-07-04","","","http://search.worldbank.org/wcontractdata/contractdetails/1308134"
"P095977","P095977-28","CONSTRUCTION OF CHINCHU JAJARKOT ROAD (5d)","CONSTRUCTION OF CHINCHU JAJARKOT ROAD (5d)","Civil Works","","390","BHAIRAB CONSTRUCTION CO.PVT.LTD","Nepal","1001000","USD","1001000","2012-04-02","","","http://search.worldbank.org/wcontractdata/contractdetails/1317681"
"P095977","P095977-29","Upgrading of Khodpe-Jhota-Chainpur Road","Upgrading of Khodpe-Jhota-Chainpur Road (Chainage 49+900 km to 60+320 km)","Civil Works","","391","RASUWA CONSTRUCTION COMPANY PVT. LTD.","Nepal","660000","USD","660000","2009-06-22","","","http://search.worldbank.org/wcontractdata/contractorprojects/163615"
"P095977","P095977-3","ASSESSMENT & EVALUATION OF THE PBMC APPROACH IN NEPAL","An assessment and evaluation of the existing PBMC experiences in Nepal. Based on the assessment and similar other international experiences with PBMC, a suitable proposal for mainstreaming PBMC in roads is aimed to be developed.","Consultant Services","http://search.worldbank.org/wprocnotices/procdetails/OP00015163","","","","","","","","","",""
"P095977","P095977-30","UPGRADING OF TALLODUNGESHWOR-SIYAKOT ROAD","UPGRADING OF TALLODUNGESHWOR-SIYAKOT ROAD: CH: 0+000 KM TO 8+215 KM","Civil Works","","392","M/S LOHANI & BROTHERS PVT. LTD.","Nepal","370000","USD","370000","2008-07-11","","","http://search.worldbank.org/wcontractdata/contractdetails/1276548"
"P095977","P095977-31","NON CONSULTING SERVICES FOR SUPPLY, INSTALLATION, OPERATION AND MAINTENANCE OF WIDE AREA NETWORK CONNECTION TO DOR","NON CONSULTING SERVICES FOR SUPPLY, INSTALLATION, OPERATION AND MAINTENANCE OF WIDE AREA NETWORK CONNECTION TO DOR","Consultant Services","","393","WEBSURFER NEPAL COMMUNICATION SYSTEM PVT. LTD.","Nepal","19000","USD","19000","2009-01-09","","","http://search.worldbank.org/wcontractdata/contractdetails/1279642"
